"lag","cause","exposure","analysis","exposure_change","central.est","ll.est","ul.est"
1,"All_violence","tmean","65",10,0.0376338493284117,-0.0096659321132064,0.0849336307700298
1,"assault","tmean","65",0,0,0,0
1,"assault","tmean","65",1,0.00376790270434912,-0.000917151757265861,0.0084529571659641
1,"assault","tmean","65",5,0.0188395135217455,-0.00458575878632929,0.0422647858298204
1,"assault","tmean","65",10,0.0376790270434912,-0.0091715175726586,0.0845295716596409
1,"suicide","tmean","65",0,0,0,0
1,"suicide","tmean","65",1,-0.013064603764011,-0.0645069243857177,0.0383777168576957
1,"suicide","tmean","65",5,-0.0653230188200551,-0.322534621928589,0.191888584288479
1,"suicide","tmean","65",10,-0.13064603764011,-0.645069243857177,0.383777168576957
1,"All_violence","tmean","0_24",0,0,0,0
1,"All_violence","tmean","0_24",1,0.00481786767913064,0.00254032362182788,0.0070954117364334
1,"All_violence","tmean","0_24",5,0.0240893383956531,0.0127016181091394,0.0354770586821669
1,"All_violence","tmean","0_24",10,0.0481786767913064,0.0254032362182788,0.0709541173643339
1,"assault","tmean","0_24",0,0,0,0
1,"assault","tmean","0_24",1,0.00474106135783928,0.00244887423603614,0.00703324847964243
1,"assault","tmean","0_24",5,0.0237053067891964,0.0122443711801807,0.0351662423982121
1,"assault","tmean","0_24",10,0.0474106135783928,0.0244887423603614,0.0703324847964242
1,"suicide","tmean","0_24",0,0,0,0
1,"suicide","tmean","0_24",1,0.0111234411802868,0.000471377528410952,0.0217755048321627
1,"suicide","tmean","0_24",5,0.0556172059014342,0.00235688764205474,0.108877524160814
1,"suicide","tmean","0_24",10,0.111234411802868,0.00471377528410954,0.217755048321627
1,"All_violence","tmean","25_44",0,0,0,0
1,"All_violence","tmean","25_44",1,0.00464807798599191,0.00244917847066601,0.00684697750131782
1,"All_violence","tmean","25_44",5,0.0232403899299595,0.01224589235333,0.034234887506589
1,"All_violence","tmean","25_44",10,0.0464807798599191,0.0244917847066601,0.0684697750131781
1,"assault","tmean","25_44",0,0,0,0
1,"assault","tmean","25_44",1,0.00478851886898105,0.00258301866579836,0.00699401907216374
1,"assault","tmean","25_44",5,0.0239425943449052,0.0129150933289918,0.0349700953608186
1,"assault","tmean","25_44",10,0.0478851886898105,0.0258301866579836,0.0699401907216374
